Away Pred,Home Pred,Away Actual,Home Actual,Away ML,Home ML,Spread,Over/Under
114.328606,119.62908,112,116,-110,-110,2,215.0
115.757034,120.77992,108,108,425,-600,10.5,207.0
113.83887,113.07951,105,113,1000,-2000,14,223.5
116.95308,117.24866,113,101,190,-240,4,211.0
120.17936,115.96417,108,111,285,-370,7.5,199.5
108.27339,111.027664,89,76,130,-150,pk,198.0
115.6967,108.60416,114,86,550,-800,11.5,213.0
120.29547,116.786224,99,111,-150,130,2.5,201.0
114.408516,117.63363,107,130,-180,150,2,216.0
118.02885,116.067245,125,127,-160,140,pk,204.0
114.17575,120.297485,106,108,-135,115,3.5,198.0
124.66287,109.78198,97,113,-270,220,5,211.0
117.94765,116.914825,114,105,230,-280,6,201.0
112.9869,108.57569,84,92,600,-900,10,216.5
113.00787,120.38317,113,124,600,-900,11.5,218.0
122.41718,117.64876,113,83,-125,105,pk,195.5
122.27412,122.18695,93,141,175,-210,4.5,210.0
119.966095,121.22086,111,124,500,-700,10.5,205.0
118.396194,114.7962,129,107,-250,200,3.5,220.0
114.87896,107.67243,126,97,-130,110,1,202.5
119.19829,117.91269,87,98,-125,105,2.5,203.0
113.13518,111.18412,111,97,280,-360,6.5,207.0
116.16375,109.26104,130,99,150,-180,1,210.5
107.5186,116.50622,91,125,300,-400,10,219.5
113.890915,116.116776,108,125,400,-550,10,215.0
119.15948,109.6028,101,102,140,-160,2,202.5
122.71649,116.209816,125,89,125,-145,4,196.5
122.46241,116.93211,122,109,-150,130,5.5,209.5
114.56485,113.304,126,113,-360,280,8,215.0
112.493904,122.84062,100,118,-260,210,8.5,195.0
120.35927,119.030334,128,118,255,-320,8.5,219.0
124.74963,115.126,114,113,105,-125,pk,197.0
108.93017,121.62609,97,130,650,-1000,11.5,208.5
112.64826,115.436745,89,105,150,-180,4.5,204.5
117.10489,119.589455,128,104,150,-180,5,221.0
122.681114,116.97061,120,99,-250,200,4.5,214.5
108.49869,114.547775,107,99,-120,100,1.5,212.0
107.579605,116.8181,98,110,120,-140,3.5,216.5
119.5513,116.50038,128,93,-250,200,5.5,207.0
119.01086,115.34427,128,127,210,-260,6,205.5
120.43857,117.979706,110,144,110,-130,2,208.5
114.795746,115.62586,113,95,190,-240,5,204.5
109.45979,113.2405,105,110,300,-400,3,208.0
110.34946,117.652405,128,104,250,-310,6.5,211.0
116.97116,107.376854,115,96,-120,100,pk,206.0
109.788795,119.69714,92,100,575,-850,12,208.5
119.05292,115.6887,110,102,-215,180,6,211.5
123.43764,125.057434,96,107,105,-125,pk,207.0
114.505554,117.02626,104,132,-111,-109,1,206.0
116.61438,112.194046,123,96,534,-750,12,205.5
114.17711,119.9765,110,96,144,-165,5.5,206.5
107.99448,118.032036,93,131,140,-160,1.5,198.5
118.06497,122.27922,121,105,160,-185,5,214.5
113.468414,121.22679,91,86,351,-450,10,220.5
122.39579,112.85791,110,97,148,-170,2.5,211.0
114.58521,119.78929,118,127,-525,400,10,207.5
115.379196,112.32492,136,102,-120,100,2,215.5
124.78762,118.14438,123,103,160,-190,2.5,214.0
112.7354,117.23568,96,96,-180,150,5.5,201.5
110.07233,107.044785,90,93,-145,125,2.5,208.0
115.522194,120.041405,129,110,450,-650,10.5,201.0
122.87663,120.8071,115,110,135,-155,3,209.0
114.56616,114.645905,118,109,450,-650,11,212.5
111.78899,117.90235,108,99,-155,135,3,214.5
108.40408,120.84537,92,113,200,-250,7,206.0
116.77651,117.74522,123,129,235,-290,6,211.0
109.987236,120.230515,99,99,220,-270,8,210.5
115.57645,121.71689,121,103,120,-140,1,209.0
118.26221,116.64473,124,99,500,-700,11,215.0
115.8165,120.61371,126,125,-125,105,1,220.5
124.589424,113.28725,120,101,-135,115,3.5,206.5
121.41201,120.6459,126,131,240,-300,5,216.0
118.54763,113.67544,132,120,-190,160,4,195.5
109.83801,118.74439,111,118,900,-1600,13.5,205.5
119.63698,117.94261,98,107,180,-220,5.5,215.0
111.20417,116.76352,146,106,-125,105,1,205.0
106.42136,109.323494,90,110,-155,135,3.5,207.5
114.86789,115.05266,114,86,375,-500,10.5,210.0
120.50712,122.68444,132,120,1000,-2000,14.5,227.5
119.88838,113.23014,149,114,-150,130,2.5,209.5
108.097755,118.90341,99,112,115,-135,1,213.0
116.34662,118.593605,98,107,280,-360,6,202.0
112.14647,109.09765,94,80,-160,140,3,220.0
115.59599,117.26097,116,90,110,-130,2.5,194.0
122.68737,122.31668,104,102,280,-360,6.5,212.0
120.3201,118.577095,126,119,105,-125,2,217.0
119.90999,122.84836,99,129,130,-150,1,207.5
118.714874,116.63193,112,108,425,-600,10,218.0
123.524,114.44252,87,107,200,-250,6.5,214.0
117.48636,113.25287,121,106,375,-500,8,210.5
112.82733,115.39118,105,98,210,-260,5,204.0
119.05029,116.94805,103,111,-220,180,4,198.5
116.5033,107.89555,114,112,-105,-115,pk,218.5
122.768616,117.35014,117,118,-180,150,3.5,205.0
119.32481,114.95877,89,95,130,-150,2.5,213.0
121.63501,121.48432,122,127,-260,210,5.5,214.5
108.8247,108.508514,92,107,-190,160,3.5,217.0
121.07583,113.78714,101,115,-360,280,8,215.0
111.04878,109.452995,103,91,600,-900,11,218.0
116.28941,117.92034,111,101,-250,200,6,213.0
117.064224,122.072586,96,101,165,-195,3,194.5
118.578384,115.6779,121,113,260,-330,7.5,208.0
114.69875,123.00664,95,109,-330,260,8,220.0
120.34927,122.21519,127,118,160,-190,1,204.0
120.212845,113.551895,114,117,-105,-115,1,208.5
116.98506,119.57788,134,132,350,-450,7.5,209.5
117.59892,116.90507,111,103,-190,160,3.5,226.0
113.98746,113.111145,106,129,-120,100,1,213.0
121.08418,120.676506,127,116,140,-160,4,205.0
108.85982,112.92479,87,104,150,-180,4,214.0
114.75874,117.150055,121,119,225,-275,6.5,205.0
115.899895,122.438644,122,119,-140,120,2,215.5
120.32858,111.26398,106,120,-190,160,4.5,206.5
118.06161,112.63583,109,122,215,-265,5,200.5
107.24527,118.2789,94,95,-110,-110,1,215.5
108.610405,115.61111,94,123,180,-220,6,209.0
116.876495,122.1317,99,118,270,-340,7,208.0
118.06128,107.801445,113,95,600,-900,12.5,211.5
116.7159,122.7623,87,112,-150,130,4.5,208.0
115.046295,121.384445,127,114,-250,200,4,213.0
115.86623,112.02492,102,102,210,-260,4.5,214.5
121.89575,117.38649,109,110,-400,300,7,226.0
113.575455,113.36514,96,97,100,-120,2,218.0
119.10109,118.444725,100,92,-450,350,8.5,221.0
118.616486,117.70662,118,112,-350,275,5,207.0
122.131836,120.22264,117,107,140,-160,4.5,214.5
117.35101,113.730774,120,118,180,-220,4,207.0
113.60249,110.06227,88,116,145,-170,3.5,216.5
120.11664,117.184555,114,105,140,-160,4.5,197.0
107.70655,118.90761,101,87,-425,325,9.5,219.0
110.33626,119.1642,109,126,100,-120,2,198.0
108.260666,115.83284,103,108,-310,252,7.5,217.0
115.41761,113.61055,111,125,-235,195,5,222.0
116.908844,122.407005,113,104,447,-600,10,225.0
115.9192,117.90834,105,103,100,-120,1.5,214.0
121.560394,112.636215,115,118,160,-185,4,212.5
117.98836,117.0696,112,122,-115,-105,1,219.0
113.28078,116.42352,97,122,215,-260,7,213.0
119.138756,121.45902,95,111,-215,180,6,198.5
114.167175,123.02916,107,129,270,-340,6,212.5
117.46175,121.83583,129,114,290,-380,6.5,212.5
113.416435,119.07028,129,95,300,-400,8.5,204.5
117.61713,118.74058,114,111,150,-180,7,208.0
122.63049,117.784744,123,115,-130,110,1.5,204.0
109.71126,106.61797,100,89,235,-290,5,208.0
115.72322,119.95602,102,125,375,-500,9.5,215.5
112.46626,108.131805,104,108,600,-900,16.5,227.0
118.67273,120.53796,122,121,240,-300,9,214.0
113.169266,107.70415,98,101,150,-180,4.5,207.0
119.592804,112.32341,119,109,-105,-115,1,209.0
115.3736,118.75732,108,130,500,-700,9.5,217.5
115.25163,121.20442,113,132,150,-180,3.5,209.5
116.84026,121.622826,115,108,175,-210,4,208.0
119.51499,118.00675,122,120,280,-360,7.5,204.5
116.38934,118.32545,122,115,-135,115,2.5,209.5
113.68504,107.655685,116,84,-130,110,1.5,205.5
113.386475,108.139656,116,92,-170,145,2,209.0
113.56178,119.35516,108,100,-150,130,2.5,218.5
116.91593,107.24907,126,94,130,-150,2.5,211.0
118.887955,113.91591,114,117,170,-200,4,207.5
115.889175,123.18712,98,121,230,-280,7.5,208.5
109.92796,117.00749,112,102,-125,105,1,223.0
120.8067,113.09982,113,127,-200,170,5,222.0
118.338684,118.280426,107,113,350,-450,9,209.0
122.07478,109.66847,121,91,155,-185,2,218.0
119.06056,116.79243,84,117,-350,275,7.5,227.5
113.67299,113.492966,117,101,550,-800,10,217.0
119.99602,124.47284,107,144,-120,100,1,207.0
115.32506,120.46891,93,132,-130,110,2,211.5
115.87153,116.35594,135,109,170,-200,4,215.5
122.899376,121.87428,134,113,250,-310,7.5,215.5
107.4073,117.55657,100,125,260,-330,7.5,206.5
113.22234,115.302475,115,112,-210,175,3.5,224.5
116.73634,106.59033,109,116,360,-470,9.5,215.0
108.79919,121.46596,103,121,105,-125,2.5,205.0
119.666534,118.04815,112,120,200,-250,5.5,212.5
118.44149,118.495316,109,111,-135,115,1,217.0
118.8871,112.73524,110,111,-170,145,5,218.0
114.80365,119.89482,119,123,-240,190,8.5,205.5
117.227,118.33681,117,114,140,-160,pk,208.5
119.14357,116.8451,86,100,100,-120,1.5,206.5
118.0762,114.18747,108,105,-240,190,4,230.0
117.48135,117.26298,123,101,130,-150,3,203.5
114.42366,123.79181,110,116,-200,170,2.5,229.5
107.37178,121.87815,88,133,150,-180,2,203.0
113.40249,117.57364,119,110,700,-1100,12,209.5
110.77483,120.769684,96,123,-130,110,pk,218.0
114.05472,109.05966,105,98,170,-200,4,205.5
113.79753,122.757576,101,127,180,-220,5.5,214.0
118.62911,121.28873,119,106,180,-220,4.5,213.0
117.23604,113.42813,113,82,230,-280,5.5,212.0
117.01634,118.233315,108,98,-400,300,7,216.0
118.55176,120.68665,116,106,450,-650,10.5,219.0
121.69355,113.84059,111,113,-140,120,3.5,220.0
115.324875,119.643585,106,121,-220,180,7.5,205.0
115.62076,118.94029,123,116,-440,340,10,230.0
115.14932,117.042206,101,95,105,-125,1,211.5
112.835815,116.2938,115,97,150,-180,2.5,221.0
124.673874,117.46757,114,125,-135,115,1,201.0
113.04649,118.3731,107,107,160,-190,4,201.5
117.91401,108.17886,119,95,400,-550,10,215.5
108.47847,121.95418,115,114,-180,150,3.5,201.5
106.94079,116.89473,100,111,350,-450,8.5,214.0
109.579056,113.855484,95,102,130,-150,3.5,211.0
120.21947,119.20587,132,115,625,-950,10.5,222.0
121.143074,117.59932,128,103,175,-210,4.5,222.5
119.25677,112.549095,135,99,160,-190,3.5,213.5
113.3972,121.001656,100,111,-165,142,2.5,205.5
117.94031,118.15831,117,86,375,-500,9,218.0
108.14513,121.92265,112,122,100,-120,pk,207.5
109.43817,116.72258,124,109,-135,115,3.5,214.0
114.55438,117.44452,104,119,200,-250,6,202.0
114.68805,114.15172,108,95,200,-250,5,207.0
114.5181,120.56288,100,106,185,-230,4,203.5
118.81703,117.89068,109,124,110,-130,pk,214.0
116.58501,119.33481,116,104,240,-300,5,205.0
118.9744,114.76171,113,106,130,-150,4,222.0
124.20314,119.204865,116,123,-150,130,4.5,234.0
111.992966,121.18233,102,100,-125,105,3,215.5
106.93884,112.72569,96,115,350,-450,8.5,211.0
123.4448,118.35962,140,115,260,-330,6.5,213.0
118.37367,119.47003,154,147,180,-220,5,209.0
118.61044,109.82655,99,93,125,-145,2.5,211.5
117.14781,113.15685,121,94,500,-700,10.5,208.0
118.734146,121.54278,96,112,210,-260,5.5,207.5
107.19615,113.98832,109,113,-130,110,1.5,213.5
123.98788,115.633606,106,123,200,-250,5.5,199.5
124.17083,116.2146,146,119,-145,125,2.5,205.0
117.97001,117.04052,127,93,450,-650,9,209.0
109.16554,117.761,113,95,-125,105,1.5,214.0
120.34308,113.46594,121,106,135,-155,2.5,212.0
117.11255,108.22839,141,105,550,-800,10,214.5
119.817505,119.55939,122,113,115,-135,1.5,219.5
118.65701,116.77562,103,105,-150,130,2.5,207.5
107.722626,117.15342,108,109,180,-220,4,211.5
122.99843,121.23942,106,104,230,-280,5.5,224.5
118.250626,121.429985,113,104,1284,-3000,14,226.5
117.94414,118.5261,97,112,-215,180,4.5,207.0
112.67905,114.121445,109,110,410,-540,10,213.5
119.26922,116.466385,122,114,256,-315,6,213.0
124.01861,117.34398,119,116,-140,120,2,207.5
112.37941,115.02721,102,121,-280,230,6,214.0
107.611534,117.205925,102,95,120,-140,1.5,222.5
113.45848,123.34981,112,133,-280,230,5.5,217.0
117.191925,121.02066,110,108,110,-130,3,201.0
120.77481,118.83269,140,102,235,-290,8,216.0
118.259094,116.657074,93,114,140,-160,1,214.5
109.614815,112.70894,116,94,-120,100,pk,192.0
123.55495,125.37175,121,142,200,-250,5,219.5
116.73692,117.76964,109,112,135,-155,2,214.0
112.787155,120.98865,100,117,230,-280,4.5,214.0
124.15455,107.783966,124,94,700,-1100,12.5,227.0
108.885,117.738716,101,107,360,-470,10,201.5
121.77646,118.75024,115,108,180,-220,4.5,212.5
107.54202,116.3544,100,111,150,-180,4,218.0
120.74711,115.73368,149,131,230,-280,7,209.0
117.83284,119.81441,107,126,220,-270,4,222.0
112.63942,120.08707,97,108,-125,105,1,208.5
113.018265,119.771996,105,138,-190,160,3,210.0
107.655014,117.65721,101,117,220,-270,5.5,213.5
112.28528,112.93666,86,120,-200,170,3,229.5
125.21365,120.814964,147,109,-130,110,2.5,221.0
117.84066,118.176254,105,107,135,-155,3.5,205.0
117.274284,110.14827,145,115,320,-420,7,207.0
123.79842,119.23015,140,129,-170,145,5,210.5
108.96437,114.52295,112,129,280,-360,7,207.5
118.79457,116.01369,122,142,-180,150,3,206.0
111.92116,107.05569,93,105,525,-750,9.5,222.5
112.51769,118.437195,109,114,210,-260,7,213.5
109.25347,117.130554,99,135,145,-170,4,203.0
121.11601,113.81185,95,98,525,-750,9.5,216.5
119.05221,119.223465,138,142,-145,125,pk,214.0
114.94671,114.67557,101,96,280,-360,8,215.5
123.91876,111.5661,111,115,1000,-2000,14,227.0
119.65221,122.215645,128,120,115,-135,pk,227.5
107.52912,119.33227,116,111,140,-160,3.5,213.0
118.49123,115.21694,135,111,600,-900,10,192.5
112.19017,117.77716,115,113,500,-700,10,218.0
119.82433,118.598595,94,116,-270,220,6.5,215.5
110.592285,115.86997,108,105,-130,110,1,196.0
112.859634,118.205246,117,113,100,-120,1,203.5
121.15578,118.30206,103,117,105,-125,2.5,215.0
106.93416,109.086945,103,102,290,-380,8,207.0
125.159584,119.16004,112,134,200,-250,3,211.0
123.1704,108.7437,112,90,-260,210,2,218.5
115.28959,123.720726,99,118,800,-1400,12.5,222.0
119.85681,113.897545,117,100,-155,135,2,220.0
117.60905,120.42717,138,115,400,-550,8,214.0
118.66293,114.901726,128,115,200,-250,4.5,216.0
112.388885,119.23597,101,101,235,-290,6,201.0
119.98723,115.86468,103,106,225,-275,5.5,218.0
118.35649,120.33746,109,127,-400,300,7,217.5
117.2531,113.13048,116,114,-160,140,4.5,219.5
120.68004,120.520424,94,119,-140,120,3,211.0
109.40158,118.05765,88,107,190,-240,9,208.0
111.05786,117.791725,122,123,-370,285,5.5,211.0
115.68259,107.664795,103,104,125,-145,3.5,213.0
120.25615,115.89279,120,120,300,-400,6,205.0
118.14354,107.04019,95,85,-150,130,2.5,216.5
119.398766,113.28036,98,99,-140,120,4.5,209.0
111.786354,122.736824,87,105,290,-380,7,214.0
117.67761,111.65056,93,109,-125,105,1.5,212.0
117.581184,122.19357,95,121,320,-420,8,203.0
117.9811,114.877014,124,104,210,-260,5.5,212.5
117.395294,119.164505,118,111,-145,125,pk,212.0
122.79208,121.07137,94,123,-190,160,4,213.0
118.493256,112.79985,114,91,240,-300,9.5,203.5
125.55206,119.49516,130,101,-105,-115,1.5,216.5
113.008316,118.24361,110,114,145,-170,2.5,211.0
119.17101,108.22232,111,101,160,-190,4.5,208.0
111.85805,108.38896,99,103,220,-270,6.5,220.0
111.67816,115.43615,98,106,150,-180,4.5,201.5
112.52976,117.67608,106,108,-260,210,5.5,210.5
120.630615,119.251495,106,114,-1400,800,12.5,221.0
119.81881,108.23546,105,107,170,-200,4.5,214.5
118.75362,124.06598,118,116,-165,142,3.5,230.0
119.16885,111.926834,118,110,-220,180,5.5,229.0
117.75358,115.02432,120,114,170,-200,2,197.0
125.8723,119.5564,126,123,100,-120,2.5,211.5
121.31134,118.56741,122,132,350,-450,8,221.0
115.31514,108.08656,110,96,300,-400,7.5,220.5
117.78349,123.2576,120,116,-200,170,3.5,217.0
115.996574,118.843636,121,120,-190,160,4.5,202.0
108.09995,107.59511,94,101,220,-270,6,195.0
120.517845,115.8073,119,106,-125,105,1.5,202.0
111.27713,118.42134,91,121,-200,170,4.5,208.5
119.72276,119.78223,99,106,180,-220,5,211.0
112.191895,118.47208,95,105,400,-550,10,218.5
113.64966,117.62425,106,102,-275,225,6,219.0
111.6752,112.85715,100,99,600,-900,12,208.0
123.99788,120.47151,108,122,150,-180,5.5,218.5
118.79507,118.39897,95,126,130,-150,2,210.5
117.85939,118.74124,109,111,-150,130,2,212.5
112.54671,118.37146,97,99,220,-270,6,212.5
125.24176,115.86574,115,103,325,-425,7,205.5
115.66194,119.70932,111,122,-110,-110,2,213.5
118.243546,107.903564,126,106,110,-130,1,211.0
107.78847,117.40756,101,104,140,-160,2,204.5
118.88487,109.07348,119,104,-850,575,10.5,218.0
123.899666,112.70065,112,101,425,-600,10,229.0
123.346985,119.61593,114,103,280,-360,8,217.5
121.10962,118.99811,110,116,105,-125,1.5,205.0
120.28171,112.27722,118,98,-300,240,7,221.0
111.86538,118.526375,102,132,230,-280,4.5,213.5
118.1945,118.932785,101,112,175,-210,5,206.5
107.890045,112.07702,117,106,-160,140,pk,220.0
106.277084,117.29774,92,111,375,-500,9.5,208.0
118.02548,123.047615,95,121,-300,240,7.5,201.0
114.817,112.21303,120,92,-195,165,5,210.5
114.17969,118.86832,125,120,-650,450,11,203.0
116.62541,119.49638,123,108,850,-1500,13,221.0
115.50104,119.615486,100,113,105,-125,3,215.0
115.139885,111.92604,114,105,-125,105,1,214.0
121.5179,125.81679,121,132,145,-170,4,214.0
118.51062,120.32399,105,118,850,-1500,15,209.0
114.81769,111.95718,89,117,-135,115,1,205.0
117.43164,118.61835,122,126,-135,115,2,216.5
124.03885,120.56972,115,123,155,-185,5,204.5
106.70062,117.18217,97,94,-340,270,6.5,215.5
117.66775,116.68307,116,105,145,-170,3,217.0
120.75094,113.30502,126,89,300,-400,8.5,222.0
119.10129,111.94508,126,90,105,-125,1.5,198.5
116.43254,114.910965,113,105,200,-250,5.5,221.5
108.104004,117.11759,105,100,-220,180,6.5,208.5
114.71215,108.41215,89,116,220,-270,4.5,208.5
119.67491,112.449646,120,93,-140,120,1.5,221.0
119.627426,125.564,123,104,-230,185,5,214.0
114.79513,112.768616,100,102,145,-170,2.5,213.0
118.454575,117.84755,136,99,525,-750,11,216.5
117.692764,110.98348,114,107,-220,180,5,207.0
116.3757,112.3453,112,124,180,-220,2.5,217.5
121.30038,120.42813,113,135,-325,260,7.5,219.5
122.55593,119.8353,99,117,-170,145,3.5,210.0
117.90956,113.99498,122,128,160,-190,4,212.0
123.788124,119.137665,105,107,-155,135,3,214.5
121.357185,119.95073,118,113,1000,-2000,13.5,216.5
105.83888,112.03016,92,99,280,-360,9.5,208.0
119.45882,120.801926,111,92,750,-1200,13.5,212.0
124.12784,117.85295,131,89,160,-190,8,205.5
118.573685,112.520584,107,101,145,-170,3.5,204.5
114.58332,122.53398,95,108,-200,170,4.5,218.0
118.26813,110.94569,125,112,175,-210,4.5,214.0
119.25847,120.637276,113,115,140,-160,3,219.0
116.57387,119.08182,118,115,1300,-3500,15.5,228.0
119.30989,118.4259,103,125,525,-750,11.5,208.0
119.332756,108.914215,134,98,150,-180,4.5,196.5
118.589386,115.19667,101,109,230,-280,6.5,204.0
117.0449,106.85086,106,96,230,-280,7,207.5
111.605835,111.462234,129,84,250,-310,7.5,207.0
111.026474,120.4774,102,129,-160,140,2.5,222.5
120.02176,121.87423,121,108,140,-160,2,222.0
111.11386,118.87532,88,132,300,-400,8,206.0
118.51297,117.824844,103,94,170,-200,5,208.0
121.78288,109.94845,107,118,-160,140,4.5,214.5
117.64011,115.465126,115,111,-290,235,7,217.0
119.57368,125.5005,112,115,500,-700,8.5,212.0
119.73721,123.88441,129,113,1000,-2000,15.5,216.5
118.28099,119.13844,118,127,-200,170,4,207.5
112.44911,115.31767,110,98,185,-230,5.5,224.0
120.37593,117.70259,119,137,-190,160,5,205.0
118.98759,119.96785,94,103,-260,210,5.5,213.0
119.11324,115.65758,117,136,145,-170,6.5,201.0
106.72153,120.41592,108,132,-270,220,6,226.0
116.91155,111.99167,106,122,525,-750,11.5,209.5
118.754654,119.91834,102,108,110,-130,3,212.0
108.745834,117.45105,120,135,450,-650,10,222.5
124.661285,115.451706,148,99,-300,240,5,214.5
110.99949,112.45154,92,105,320,-420,7.5,213.5
116.83941,122.64261,112,125,240,-300,5,220.0
118.60763,121.7301,130,107,525,-750,11,233.0
125.53384,113.2882,141,88,140,-160,3,211.0
111.92688,119.29157,118,101,-360,280,7.5,213.0
108.94264,119.175705,96,129,145,-170,3.5,211.0
117.30983,117.19021,93,101,-135,115,1,204.5
119.27719,120.36284,92,128,300,-400,7.5,226.0
119.510056,109.63394,119,125,255,-320,8,211.0
121.98068,120.39688,117,127,165,-195,3.5,224.0
108.58717,114.68819,106,116,-230,185,5.5,212.0
122.14824,108.0591,122,95,115,-135,3,214.0
112.43605,123.48625,122,122,-240,190,4.5,224.5
120.31917,111.619415,119,103,280,-360,8.5,215.0
119.0206,115.76373,118,116,160,-190,3.5,206.5
111.66733,117.074554,103,120,150,-180,3.5,212.0
119.62202,115.635704,127,107,450,-650,9.5,233.5
112.12958,124.49234,96,117,400,-550,7,195.0
118.679825,121.98043,129,117,275,-350,8.5,218.5
112.75577,119.615814,107,102,-260,210,4.5,208.0
123.52262,110.20494,83,125,425,-600,10,215.5
110.68303,108.60823,99,90,-280,230,5.5,220.0
111.77943,117.91222,118,110,-125,105,1.5,220.0
120.33612,112.98194,134,120,425,-600,7.5,206.0
114.66315,119.34228,102,112,155,-185,4,214.5
117.47188,114.89795,129,105,160,-190,4.5,215.5
119.02373,117.78019,123,117,-200,170,4.5,228.0
119.14929,121.82046,101,117,155,-185,4.5,221.5
117.15236,119.98976,106,104,105,-125,1.5,211.5
119.159584,118.00877,120,108,-130,110,2.5,223.5
115.38054,125.08893,125,120,750,-1200,11,200.0
